index,type,lattice_type,n_variants,ag,al,au,co,cr,cu,fe,ir,mn,mo,ni,os,pd,pt,re,rh,ru,ti,v,w,zn
5821,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.203125,0.000000,0.000000,0.125000,0.000000,0.250000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000
5822,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.328125,0.000000,0.000000,0.171875,0.000000,0.203125,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000
5823,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.156250,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000
5824,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265625,0.140625,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000
5825,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.437500,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000
5826,quinary,fcc,1,0.000000,0.203125,0.171875,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.187500
5827,quinary,fcc,1,0.000000,0.203125,0.218750,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.156250
5828,quinary,fcc,1,0.000000,0.265625,0.187500,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.156250
5829,quinary,fcc,1,0.109375,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.171875,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5830,quinary,fcc,1,0.109375,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.000000,0.265625,0.000000,0.171875,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5831,quinary,fcc,1,0.093750,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.156250,0.000000,0.328125,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5832,quinary,fcc,1,0.000000,0.109375,0.000000,0.000000,0.000000,0.109375,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875
5833,quinary,fcc,1,0.000000,0.234375,0.000000,0.000000,0.000000,0.109375,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875
5834,quinary,fcc,1,0.000000,0.171875,0.000000,0.000000,0.000000,0.203125,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265625
5835,quinary,fcc,1,0.000000,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.156250,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.109375,0.000000,0.000000
5836,quinary,fcc,1,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.062500,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.203125,0.000000,0.000000
5837,quinary,fcc,1,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.109375,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.312500,0.000000,0.000000
5838,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.281250,0.000000,0.109375,0.281250,0.000000,0.000000,0.000000
5839,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.328125,0.000000,0.140625,0.156250,0.000000,0.000000,0.000000
5840,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.218750,0.000000,0.171875,0.140625,0.000000,0.000000,0.000000
5841,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.218750,0.312500,0.000000,0.171875,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750
5842,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.171875,0.421875,0.000000,0.093750,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000
5843,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.078125,0.140625,0.000000,0.390625,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500
5844,quinary,hcp,1,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000
5845,quinary,hcp,1,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.343750,0.000000,0.000000,0.000000
5846,quinary,fcc,1,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000
5847,quinary,hcp,1,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000
5848,quinary,bcc,1,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000
5849,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.203125,0.312500,0.000000,0.000000,0.078125,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5850,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.265625,0.046875,0.000000,0.000000,0.390625,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5851,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.171875,0.421875,0.000000,0.000000,0.109375,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5852,quinary,fcc,1,0.218750,0.000000,0.000000,0.171875,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.187500,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5853,quinary,hcp,1,0.218750,0.000000,0.000000,0.171875,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.187500,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5854,quinary,fcc,1,0.171875,0.000000,0.000000,0.140625,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.250000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5855,quinary,hcp,1,0.171875,0.000000,0.000000,0.140625,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.250000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5856,quinary,fcc,1,0.265625,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.093750,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5857,quinary,hcp,1,0.265625,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.093750,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5858,quinary,fcc,1,0.000000,0.000000,0.281250,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.203125,0.140625,0.000000,0.000000,0.000000,0.000000
5859,quinary,hcp,1,0.000000,0.000000,0.281250,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.203125,0.140625,0.000000,0.000000,0.000000,0.000000
5860,quinary,hcp,1,0.000000,0.000000,0.218750,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.203125,0.109375,0.000000,0.000000,0.000000,0.000000
5861,quinary,hcp,1,0.000000,0.000000,0.203125,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.187500,0.156250,0.000000,0.000000,0.000000,0.000000
5862,quinary,fcc,1,0.234375,0.000000,0.203125,0.000000,0.140625,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5863,quinary,fcc,1,0.156250,0.000000,0.109375,0.000000,0.203125,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5864,quinary,bcc,1,0.156250,0.000000,0.109375,0.000000,0.203125,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5865,quinary,fcc,1,0.234375,0.000000,0.187500,0.000000,0.312500,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5866,quinary,bcc,1,0.234375,0.000000,0.187500,0.000000,0.312500,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5867,quinary,fcc,1,0.218750,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.234375,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5868,quinary,fcc,1,0.203125,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.156250,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5869,quinary,hcp,1,0.203125,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.156250,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5870,quinary,fcc,1,0.187500,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.343750,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5871,quinary,fcc,1,0.000000,0.140625,0.000000,0.187500,0.000000,0.000000,0.312500,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250
5872,quinary,hcp,1,0.000000,0.140625,0.000000,0.187500,0.000000,0.000000,0.312500,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250
5873,quinary,bcc,1,0.000000,0.140625,0.000000,0.187500,0.000000,0.000000,0.312500,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250
5874,quinary,fcc,1,0.000000,0.296875,0.000000,0.171875,0.000000,0.000000,0.125000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125
5875,quinary,fcc,1,0.000000,0.171875,0.000000,0.109375,0.000000,0.000000,0.234375,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500
5876,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.203125,0.000000,0.093750,0.000000,0.000000,0.234375,0.000000,0.000000
5877,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.078125,0.000000,0.234375,0.000000,0.000000,0.125000,0.000000,0.000000
5878,quinary,bcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.078125,0.000000,0.234375,0.000000,0.000000,0.125000,0.000000,0.000000
5879,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.234375,0.000000,0.156250,0.000000,0.000000,0.218750,0.000000,0.000000
5880,quinary,bcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.234375,0.000000,0.156250,0.000000,0.000000,0.218750,0.000000,0.000000
5881,quinary,bcc,1,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.171875
5882,quinary,bcc,1,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.156250
5883,quinary,bcc,1,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.187500
5884,quinary,fcc,1,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.265625,0.000000,0.000000,0.062500,0.250000,0.000000,0.000000,0.000000,0.000000
5885,quinary,hcp,1,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.265625,0.000000,0.000000,0.062500,0.250000,0.000000,0.000000,0.000000,0.000000
5886,quinary,fcc,1,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.250000,0.000000,0.000000,0.203125,0.281250,0.000000,0.000000,0.000000,0.000000
5887,quinary,hcp,1,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.250000,0.000000,0.000000,0.203125,0.281250,0.000000,0.000000,0.000000,0.000000
5888,quinary,fcc,1,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046875,0.265625,0.000000,0.000000,0.171875,0.281250,0.000000,0.000000,0.000000,0.000000
5889,quinary,fcc,1,0.000000,0.000000,0.000000,0.265625,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.140625
5890,quinary,hcp,1,0.000000,0.000000,0.000000,0.265625,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.140625
5891,quinary,fcc,1,0.000000,0.000000,0.000000,0.078125,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.203125
5892,quinary,hcp,1,0.000000,0.000000,0.000000,0.156250,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.000000,0.234375
5893,quinary,bcc,1,0.000000,0.000000,0.000000,0.156250,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.000000,0.234375
5894,quinary,fcc,1,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.187500
5895,quinary,hcp,1,0.000000,0.000000,0.000000,0.343750,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.000000,0.250000
5896,quinary,fcc,1,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.234375
5897,quinary,fcc,1,0.000000,0.000000,0.234375,0.000000,0.000000,0.156250,0.156250,0.000000,0.156250,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5898,quinary,fcc,1,0.000000,0.000000,0.218750,0.000000,0.000000,0.109375,0.281250,0.000000,0.093750,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5899,quinary,fcc,1,0.000000,0.000000,0.109375,0.000000,0.000000,0.171875,0.125000,0.000000,0.359375,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5900,quinary,bcc,1,0.000000,0.000000,0.109375,0.000000,0.000000,0.171875,0.125000,0.000000,0.359375,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5901,quinary,fcc,1,0.000000,0.125000,0.218750,0.109375,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000
5902,quinary,fcc,1,0.000000,0.218750,0.109375,0.093750,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.000000,0.000000,0.000000,0.000000
5903,quinary,fcc,1,0.000000,0.171875,0.281250,0.218750,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000
5904,quinary,fcc,1,0.000000,0.250000,0.265625,0.000000,0.000000,0.078125,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5905,quinary,fcc,1,0.000000,0.109375,0.140625,0.000000,0.000000,0.234375,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5906,quinary,fcc,1,0.000000,0.250000,0.187500,0.000000,0.000000,0.281250,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5907,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.109375,0.000000,0.203125,0.000000
5908,quinary,bcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.109375,0.000000,0.203125,0.000000
5909,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.296875,0.000000,0.078125,0.000000
5910,quinary,bcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000,0.000000,0.187500,0.000000,0.093750,0.000000
5911,quinary,fcc,1,0.000000,0.234375,0.000000,0.000000,0.000000,0.250000,0.203125,0.140625,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5912,quinary,bcc,1,0.000000,0.062500,0.000000,0.000000,0.000000,0.187500,0.343750,0.093750,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5913,quinary,fcc,1,0.000000,0.203125,0.000000,0.000000,0.000000,0.078125,0.359375,0.234375,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5914,quinary,bcc,1,0.000000,0.203125,0.000000,0.000000,0.000000,0.078125,0.359375,0.234375,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5915,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.171875,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.234375,0.234375,0.000000,0.000000,0.000000
5916,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.140625,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.140625,0.375000,0.000000,0.000000,0.000000
5917,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.156250,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.296875,0.312500,0.000000,0.000000,0.000000
5918,quinary,hcp,1,0.000000,0.000000,0.000000,0.156250,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000
5919,quinary,bcc,1,0.000000,0.000000,0.000000,0.156250,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000
5920,quinary,bcc,1,0.000000,0.000000,0.000000,0.187500,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000
5921,quinary,bcc,1,0.000000,0.000000,0.000000,0.062500,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000
5922,quinary,bcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.171875,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.187500,0.000000,0.000000
5923,quinary,bcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.109375,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.234375,0.000000,0.000000
5924,quinary,bcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.343750,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.265625,0.000000,0.000000
5925,quinary,bcc,1,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.218750,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000
5926,quinary,fcc,1,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.218750,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000
5927,quinary,bcc,1,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.062500,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000
5928,quinary,bcc,1,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.156250,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000
5929,quinary,fcc,1,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.296875,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000
5930,quinary,bcc,1,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.296875,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000
5931,quinary,fcc,1,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.078125,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000
5932,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.281250,0.250000,0.234375,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000,0.000000
5933,quinary,fcc,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.296875,0.140625,0.109375,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000
5934,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.296875,0.140625,0.109375,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000
5935,quinary,hcp,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.000000,0.046875,0.218750,0.109375,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000
5936,quinary,fcc,1,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.281250,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000
5937,quinary,bcc,1,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.281250,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000
5938,quinary,fcc,1,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.109375,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000
